age,author,brand,category,color,condition,duration,editor,id,image_height,image_url,image_width,images_count,material,price,product_description,product_height,product_length,product_name,product_size,product_width,shoe_size,store_name,sub_category_1,sub_category_2,sub_category_3,sub_category_4,vintage,warranty,weight,wifi,year,pixels
-1,-1,-1,5,-1,0,1.0,-1,158,2750.0,158,2750.0,3,-1,6.0,158,,,144,-1,,,8,45,4,-1,-1,0,-1,1000.0,-1,,7562500.0
-1,-1,79,0,6,0,1.0,-1,159,2448.0,159,2448.0,9,57,12.0,159,,,145,1,,,18,14,4,-1,-1,0,-1,700.0,-1,,5992704.0
-1,18,31,6,3,-1,2.0,19,160,1100.0,160,1100.0,2,-1,5.0,160,,,146,-1,,,3,-1,-1,-1,-1,0,-1,730.0,-1,2004.0,1210000.0
-1,-1,80,0,0,3,0.0,-1,161,2501.0,161,3053.0,2,58,9.0,161,,,147,5,,,17,39,-1,-1,-1,0,-1,465.0,-1,,7635553.0
-1,-1,-1,1,-1,1,0.0,-1,162,1100.0,162,1100.0,4,-1,15.0,162,,,148,-1,,,3,-1,-1,-1,-1,0,-1,400.0,-1,,1210000.0
-1,-1,81,0,10,0,1.0,-1,163,2448.0,163,2448.0,5,59,12.0,163,,,149,3,,,16,24,22,-1,-1,0,-1,420.0,-1,,5992704.0
-1,-1,82,1,0,0,0.0,-1,164,4069.0,164,2447.0,8,60,20.0,164,,,150,-1,,,15,31,-1,-1,-1,1,-1,4400.0,-1,,9956843.0
-1,-1,83,2,-1,0,1.0,-1,165,2200.0,165,2200.0,5,61,7.5,165,,,151,3,,,8,2,0,-1,-1,0,-1,400.0,-1,,4840000.0
-1,-1,-1,6,-1,0,2.0,-1,166,1100.0,166,835.0,3,-1,20.0,166,,,152,-1,,,6,29,-1,-1,-1,1,-1,1400.0,-1,1981.0,918500.0
-1,19,-1,6,-1,0,2.0,12,167,616.0,167,616.0,2,-1,2.4,167,,,153,-1,,,13,-1,-1,-1,-1,-1,-1,109.0,-1,1982.0,379456.0
-1,-1,-1,4,-1,1,2.0,-1,168,3003.0,168,2911.0,5,-1,20.0,168,,,154,-1,,,15,50,-1,-1,-1,1,-1,1000.0,-1,,8741733.0
-1,20,-1,6,-1,1,1.0,20,169,3072.0,169,4608.0,2,-1,3.0,169,,,155,-1,,,21,-1,-1,-1,-1,-1,-1,370.0,-1,1995.0,14155776.0
-1,-1,-1,1,-1,4,0.0,-1,170,1100.0,170,1100.0,3,-1,75.0,170,,,156,-1,,,3,1,-1,-1,-1,-1,-1,1900.0,-1,,1210000.0
-1,-1,84,0,2,0,1.0,-1,171,2448.0,171,2448.0,10,62,15.0,171,,,157,3,,,19,14,4,-1,-1,0,-1,1000.0,-1,,5992704.0
-1,-1,-1,1,11,4,1.0,-1,172,1000.0,172,1000.0,2,63,30.0,172,,,158,-1,,,25,-1,-1,-1,-1,-1,-1,500.0,-1,,1000000.0
-1,-1,85,0,0,2,0.0,-1,173,2448.0,173,2448.0,8,64,6.0,173,,,159,13,,,20,24,15,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,86,0,0,2,2.0,-1,174,675.0,174,900.0,3,-1,7.0,174,,,160,1,,,9,9,4,-1,-1,-1,-1,250.0,-1,,607500.0
-1,21,-1,6,-1,0,0.0,21,175,250.0,175,406.0,1,-1,7.9,175,,,161,-1,,,32,-1,-1,-1,-1,-1,-1,388.0,-1,1992.0,101500.0
-1,-1,87,0,-1,3,2.0,-1,176,675.0,176,900.0,8,-1,15.0,176,,,162,-1,,,9,51,-1,-1,-1,-1,-1,700.0,-1,,607500.0
-1,22,-1,6,-1,0,0.0,22,177,616.0,177,616.0,1,-1,1.2,177,,,163,-1,,,13,-1,-1,-1,-1,-1,-1,98.0,-1,1997.0,379456.0
-1,-1,64,0,-1,3,0.0,-1,178,810.0,178,1080.0,3,-1,9.0,178,,,164,1,,,9,9,-1,-1,-1,-1,-1,300.0,-1,,874800.0
-1,-1,27,0,15,0,1.0,-1,179,2448.0,179,2448.0,6,65,8.0,179,,,165,-1,,38.0,20,51,4,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,49,0,-1,2,1.0,-1,180,675.0,180,900.0,3,-1,25.0,180,,,166,0,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,607500.0
-1,-1,88,0,7,1,0.0,-1,181,2448.0,181,2448.0,6,66,12.0,181,,,167,-1,,,20,24,-1,-1,-1,1,-1,1200.0,-1,,5992704.0
-1,-1,-1,4,-1,0,2.0,-1,182,5472.0,182,3648.0,5,-1,45.0,182,,,168,-1,,,15,-1,-1,-1,-1,1,-1,9000.0,-1,,19961856.0
-1,-1,-1,0,4,0,0.0,-1,183,2567.0,183,2227.0,5,-1,7.5,183,,,169,-1,,,0,16,0,-1,-1,0,-1,300.0,-1,,5716709.0
-1,-1,89,1,-1,0,0.0,-1,184,1920.0,184,1920.0,4,67,20.0,184,,,170,-1,,,33,31,-1,-1,-1,0,-1,3100.0,-1,,3686400.0
-1,-1,-1,4,-1,0,0.0,23,185,4608.0,185,3072.0,2,-1,17.0,185,,,171,-1,,,21,52,23,-1,-1,-1,-1,873.0,-1,,14155776.0
-1,-1,90,0,3,0,2.0,-1,186,1536.0,186,1536.0,4,68,6.0,186,,,-1,3,,,2,39,-1,-1,-1,0,-1,310.0,-1,,2359296.0
-1,-1,-1,4,0,1,0.0,-1,187,4608.0,187,3072.0,8,-1,9.0,187,,,172,-1,,,21,-1,-1,-1,-1,1,-1,362.0,-1,,14155776.0
-1,-1,-1,0,6,4,1.0,-1,188,2000.0,188,2000.0,3,69,3.0,188,,,173,-1,,,31,53,-1,-1,-1,0,-1,500.0,-1,,4000000.0
1,-1,91,5,2,4,1.0,-1,189,2448.0,189,2448.0,10,-1,8.0,189,,,174,-1,,,19,54,4,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,92,2,7,0,2.0,-1,190,3398.0,190,4531.0,5,70,9.0,190,,,175,1,,,28,2,0,-1,-1,0,-1,700.0,-1,,15396338.0
-1,-1,-1,5,4,0,1.0,-1,191,3588.0,191,2775.0,4,-1,25.0,191,,,176,-1,,,0,21,24,-1,-1,1,-1,850.0,-1,,9956700.0
-1,-1,93,4,0,1,2.0,-1,192,600.0,192,600.0,6,-1,12.0,192,,,177,-1,,,5,22,-1,-1,-1,0,-1,2000.0,-1,,360000.0
-1,-1,-1,0,7,0,0.0,-1,193,2698.0,193,2456.0,4,71,12.5,193,,,178,-1,,,0,16,-1,-1,-1,1,-1,800.0,-1,,6626288.0
-1,-1,-1,4,-1,1,2.0,-1,194,1100.0,194,1100.0,2,-1,5.0,194,,,179,-1,,,3,55,4,-1,-1,-1,-1,350.0,-1,,1210000.0
-1,-1,24,0,3,0,1.0,-1,195,518.0,195,1000.0,4,72,15.0,195,,,180,3,,,24,25,-1,-1,-1,0,-1,750.0,-1,,518000.0
-1,-1,-1,1,-1,0,2.0,-1,196,1100.0,196,1100.0,3,-1,35.0,196,,,181,-1,,,3,31,4,15,-1,0,-1,900.0,-1,,1210000.0
-1,23,-1,6,-1,0,0.0,21,197,371.0,197,600.0,1,-1,1.5,197,,,182,-1,,,23,30,-1,-1,-1,-1,-1,149.0,-1,1997.0,222600.0
-1,-1,-1,5,0,1,0.0,-1,198,600.0,198,600.0,9,-1,30.0,198,,,183,-1,,,5,8,2,16,-1,0,-1,1000.0,-1,,360000.0
-1,24,-1,6,-1,0,0.0,24,199,294.0,199,475.0,2,-1,1.2,199,,,184,-1,,,13,-1,-1,-1,-1,-1,-1,210.0,-1,2010.0,139650.0
-1,-1,94,2,6,0,1.0,-1,200,2200.0,200,2200.0,5,61,12.0,200,,,185,10,,,8,2,0,-1,-1,0,-1,600.0,-1,,4840000.0
-1,-1,95,1,-1,1,0.0,-1,201,1100.0,201,1100.0,3,-1,40.0,201,,,186,-1,,,3,1,4,-1,-1,0,-1,1000000.0,-1,,1210000.0
-1,-1,96,2,6,2,1.0,-1,202,2448.0,202,2448.0,6,18,9.0,202,,,187,-1,,39.0,19,56,25,-1,-1,0,-1,600.0,-1,,5992704.0
-1,-1,97,2,0,0,2.0,-1,203,2374.0,203,2165.0,3,-1,3.5,203,,,188,-1,,,0,52,-1,-1,-1,1,-1,160.0,-1,1657.0,5139710.0
-1,-1,15,0,2,4,0.0,-1,204,1536.0,204,1536.0,3,73,15.0,204,,,-1,3,,,2,27,-1,-1,-1,0,-1,950.0,-1,,2359296.0
-1,-1,-1,8,1,0,1.0,-1,205,3168.0,205,3168.0,3,-1,25.0,205,,,189,-1,,,30,44,26,9,-1,1,-1,400.0,-1,,10036224.0
-1,-1,98,5,-1,0,1.0,-1,206,2200.0,206,2200.0,5,-1,15.0,206,,,190,-1,,,8,57,4,-1,-1,0,-1,600.0,-1,,4840000.0
-1,25,-1,6,-1,0,2.0,25,207,616.0,207,616.0,1,-1,7.0,207,,,191,-1,,,13,-1,-1,-1,-1,-1,-1,365.0,-1,2000.0,379456.0
-1,-1,99,0,6,0,2.0,-1,208,2184.0,208,2171.0,2,74,7.5,208,,,192,-1,,,0,16,-1,-1,-1,0,-1,0.1,-1,,4741464.0
-1,-1,100,0,7,4,1.0,-1,209,2448.0,209,2448.0,6,75,15.0,209,,,193,3,,,19,20,4,-1,-1,0,-1,1400.0,-1,,5992704.0
-1,26,-1,6,-1,0,1.0,26,210,128.0,210,195.0,1,-1,4.2,210,,,194,-1,,,32,58,-1,-1,-1,-1,-1,296.0,-1,2015.0,24960.0
-1,-1,101,0,-1,3,0.0,-1,211,675.0,211,900.0,4,-1,8.0,211,,,195,3,,,9,11,-1,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,-1,1,-1,1,1.0,-1,212,1100.0,212,1100.0,4,76,30.0,212,,,196,-1,,,3,3,-1,-1,-1,0,-1,1000000.0,-1,,1210000.0
-1,-1,102,0,7,2,0.0,-1,213,2314.0,213,2787.0,6,71,45.0,213,,,197,-1,,,0,37,4,-1,-1,0,-1,615.0,-1,,6449118.0
-1,-1,103,0,4,3,0.0,-1,214,2592.0,214,3089.0,2,77,5.0,214,,,198,14,,,17,0,4,-1,-1,0,-1,160.0,-1,,8006688.0
-1,-1,104,0,7,1,0.0,-1,215,1536.0,215,1536.0,6,78,15.0,215,,,-1,-1,,,2,10,-1,-1,-1,0,-1,570.0,-1,,2359296.0
-1,-1,105,1,9,0,0.0,-1,216,3100.0,216,2678.0,4,79,10.0,216,,,199,-1,,,0,38,4,-1,-1,0,-1,1100.0,-1,,8301800.0
-1,-1,-1,1,7,0,0.0,-1,217,2000.0,217,2000.0,3,-1,14.0,217,,,200,-1,,,31,1,-1,-1,-1,1,-1,2000.0,-1,,4000000.0
-1,-1,-1,1,0,0,0.0,-1,218,4608.0,218,3072.0,6,34,20.0,218,,,201,-1,,,10,1,-1,-1,-1,1,-1,220.0,-1,,14155776.0
-1,27,-1,6,-1,0,0.0,27,219,616.0,219,616.0,1,-1,5.6,219,,,202,-1,,,13,-1,-1,-1,-1,-1,-1,336.0,-1,1998.0,379456.0
-1,-1,106,0,11,4,2.0,-1,220,1536.0,220,1536.0,4,80,8.0,220,,,-1,11,,,2,0,-1,-1,-1,0,-1,220.0,-1,,2359296.0
-1,28,-1,6,-1,0,0.0,26,221,366.0,221,600.0,1,-1,2.4,221,,,203,-1,,,13,-1,-1,-1,-1,-1,-1,142.0,-1,1996.0,219600.0
-1,-1,-1,0,-1,1,0.0,-1,222,667.0,222,1000.0,2,-1,60.0,222,,,204,-1,,,25,59,-1,-1,-1,0,-1,1000.0,-1,,667000.0
-1,-1,107,0,6,2,2.0,-1,223,800.0,223,800.0,5,81,20.0,223,,,205,-1,,39.0,2,51,4,-1,-1,-1,-1,1080.0,-1,,640000.0
-1,29,-1,6,-1,0,2.0,28,224,294.0,224,475.0,1,-1,9.6,224,,,206,-1,,,32,-1,-1,-1,-1,-1,-1,501.0,-1,1985.0,139650.0
-1,-1,108,0,3,0,1.0,-1,225,2448.0,225,2448.0,6,82,8.0,225,,,207,0,,,18,0,4,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,-1,4,-1,0,1.0,-1,226,1100.0,226,1100.0,7,-1,9.0,226,,,208,-1,,,3,-1,-1,-1,-1,0,-1,200.0,-1,,1210000.0
-1,-1,80,0,11,0,0.0,-1,227,2448.0,227,2448.0,5,83,4.0,227,,,209,5,,,16,0,-1,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,109,0,6,0,0.0,-1,228,991.0,228,1100.0,4,84,25.0,228,,,210,-1,,,24,16,0,-1,-1,-1,-1,1000.0,-1,,1090100.0
-1,-1,110,0,11,0,1.0,-1,229,2448.0,229,2448.0,5,85,4.0,229,,,211,11,,,19,0,4,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,111,0,12,2,2.0,-1,230,1200.0,230,1600.0,4,-1,3.5,230,,,212,7,,,9,-1,-1,-1,-1,-1,-1,600.0,-1,,1920000.0
-1,-1,32,0,13,0,1.0,-1,231,2448.0,231,2448.0,4,86,4.0,231,,,213,-1,,,16,16,0,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,-1,5,-1,0,2.0,-1,232,4000.0,232,3000.0,3,-1,25.0,232,,,-1,-1,,,11,-1,-1,-1,-1,0,-1,5000.0,-1,,12000000.0
-1,-1,112,4,11,1,1.0,-1,233,600.0,233,600.0,5,-1,20.0,233,,,214,-1,,,5,60,18,-1,-1,0,-1,700.0,-1,,360000.0
-1,-1,-1,4,0,0,1.0,-1,234,3168.0,234,3168.0,4,-1,15.0,234,,,215,-1,,,30,22,-1,-1,-1,1,-1,385.0,-1,,10036224.0
-1,-1,-1,4,0,4,1.0,-1,235,1100.0,235,824.0,2,-1,100.0,235,,,216,-1,,,34,55,-1,-1,-1,-1,-1,3900.0,-1,,906400.0
-1,-1,113,0,9,2,0.0,-1,236,1536.0,236,1536.0,5,63,8.0,236,,,-1,-1,,,2,10,-1,-1,-1,0,-1,200.0,-1,,2359296.0
-1,-1,114,0,6,3,0.0,-1,237,2400.0,237,2243.0,3,87,5.0,237,,,217,6,,,17,24,27,-1,-1,1,-1,85.0,-1,,5383200.0
-1,-1,115,0,11,3,0.0,-1,238,1271.0,238,3394.0,2,61,5.0,238,,,-1,15,,,17,25,-1,-1,-1,0,-1,260.0,-1,,4313774.0
-1,-1,116,2,6,2,1.0,-1,239,2448.0,239,2448.0,4,64,8.0,239,,,218,16,,,19,37,28,-1,-1,0,-1,400.0,-1,,5992704.0
-1,-1,117,0,4,2,1.0,-1,240,2448.0,240,2448.0,5,88,6.0,240,,,219,14,,,19,24,8,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,118,5,4,1,0.0,-1,241,3000.0,241,3000.0,5,-1,10.0,241,,,-1,-1,,,35,61,29,-1,-1,0,-1,675.0,-1,,9000000.0
-1,30,-1,6,-1,0,0.0,-1,242,979.0,242,980.0,4,-1,150.0,242,,,220,-1,,,22,62,-1,-1,-1,-1,-1,8000.0,-1,,959420.0
-1,-1,-1,4,6,1,1.0,-1,243,4608.0,243,3072.0,4,-1,100.0,243,,,221,-1,,,10,24,30,-1,-1,-1,-1,470.0,-1,,14155776.0
-1,-1,-1,2,0,0,2.0,-1,244,1868.0,244,3610.0,4,89,3.0,244,,,222,7,,,0,63,31,17,-1,0,-1,160.0,-1,,6743480.0
-1,-1,-1,1,3,0,1.0,-1,245,800.0,245,800.0,5,8,15.0,245,,,223,-1,,,2,-1,-1,-1,-1,1,-1,390.0,-1,,640000.0
-1,-1,119,1,12,0,1.0,-1,246,2000.0,246,2000.0,4,90,20.0,246,,,224,-1,,,26,13,-1,-1,-1,1,-1,1500.0,-1,,4000000.0
-1,-1,120,4,0,0,2.0,-1,247,2956.0,247,2621.0,2,-1,15.0,247,,,225,-1,,,22,47,4,-1,-1,1,-1,2000.0,-1,,7747676.0
-1,-1,121,1,0,0,2.0,-1,248,2448.0,248,2448.0,4,91,20.0,248,,,226,-1,,,7,64,-1,-1,-1,-1,-1,854.0,-1,,5992704.0
-1,31,-1,6,-1,0,1.0,29,249,616.0,249,616.0,1,-1,2.4,249,,,227,-1,,,13,-1,-1,-1,-1,-1,-1,147.0,-1,2007.0,379456.0
-1,-1,122,0,6,4,1.0,-1,250,2448.0,250,2448.0,4,92,4.0,250,,,228,1,,,20,32,-1,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,-1,1,-1,1,0.0,-1,251,1024.0,251,596.0,3,-1,17.0,251,,,229,-1,,,6,1,-1,-1,-1,1,-1,1000.0,-1,,610304.0
-1,32,-1,6,-1,0,2.0,30,252,616.0,252,616.0,1,-1,2.0,252,,,230,-1,,,32,65,32,-1,-1,-1,-1,216.0,-1,2007.0,379456.0
-1,-1,123,1,2,1,0.0,-1,253,4224.0,253,2964.0,3,93,40.0,253,,,231,-1,,,15,1,-1,-1,-1,1,-1,1200.0,-1,,12519936.0
-1,-1,103,2,13,3,2.0,-1,254,1259.0,254,2669.0,2,94,7.0,254,,,232,7,,,17,2,0,-1,-1,0,-1,258.0,-1,,3360271.0
-1,-1,124,0,-1,2,2.0,-1,255,810.0,255,1080.0,4,-1,5.0,255,,,233,9,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,874800.0
-1,-1,125,0,-1,3,1.0,-1,256,480.0,256,640.0,6,-1,7.0,256,,,234,-1,,,9,51,-1,-1,-1,-1,-1,500.0,-1,,307200.0
-1,-1,-1,1,12,0,1.0,-1,257,2992.0,257,2992.0,3,-1,10.0,257,,,235,-1,,,5,-1,-1,-1,-1,0,-1,200.0,-1,,8952064.0
-1,-1,126,0,-1,2,0.0,-1,258,1536.0,258,1536.0,3,54,9.0,258,,,-1,3,,,2,9,-1,-1,-1,0,-1,450.0,-1,,2359296.0
-1,-1,-1,2,7,3,2.0,-1,259,1478.0,259,3211.0,2,95,50.0,259,,,-1,4,,,17,2,6,-1,-1,0,-1,1400.0,-1,,4745858.0
-1,-1,64,0,-1,3,2.0,-1,260,810.0,260,1080.0,4,-1,10.0,260,,,236,1,,,9,25,-1,-1,-1,-1,-1,400.0,-1,,874800.0
-1,-1,-1,0,6,0,2.0,-1,261,1536.0,261,1536.0,2,96,8.0,261,,,-1,0,,,2,25,4,-1,-1,0,-1,290.0,-1,,2359296.0
-1,33,-1,6,-1,0,2.0,31,262,1100.0,262,1100.0,2,-1,14.0,262,,,237,-1,,,3,-1,-1,-1,-1,-1,-1,1120.0,-1,,1210000.0
-1,-1,-1,2,14,0,0.0,-1,263,1100.0,263,1100.0,3,97,29.0,263,,,238,-1,,,3,36,19,-1,-1,1,-1,600.0,-1,,1210000.0
-1,34,-1,6,-1,0,1.0,32,264,,129,,0,-1,3.0,264,,,239,-1,,,32,-1,-1,-1,-1,-1,-1,160.0,-1,1982.0,
-1,-1,-1,2,3,0,2.0,-1,265,1928.0,264,1928.0,3,98,12.0,265,,,240,-1,,,30,36,19,18,-1,-1,-1,1077.0,-1,,3717184.0
-1,-1,127,0,4,2,0.0,-1,266,2448.0,265,2448.0,3,13,3.0,266,,,241,-1,,,19,16,-1,-1,-1,1,-1,150.0,-1,,5992704.0
-1,-1,128,2,0,4,1.0,-1,267,1536.0,266,1536.0,4,99,18.0,267,,,-1,3,,,2,2,0,-1,-1,0,-1,850.0,-1,,2359296.0
-1,-1,129,0,8,4,1.0,-1,268,1536.0,267,1536.0,3,100,12.0,268,,,-1,3,,,2,25,-1,-1,-1,0,-1,380.0,-1,,2359296.0
-1,-1,130,0,0,4,2.0,-1,269,1536.0,268,1536.0,7,-1,12.0,269,,,-1,-1,,,2,10,-1,-1,-1,0,-1,200.0,-1,,2359296.0
-1,-1,131,2,6,3,2.0,-1,270,675.0,269,900.0,3,-1,4.5,270,,,242,2,,,9,2,0,-1,-1,-1,-1,500.0,-1,,607500.0
-1,-1,132,1,7,0,0.0,-1,271,2917.0,270,2235.0,3,101,30.0,271,40.0,50.5,243,-1,38.5,,0,66,-1,-1,-1,1,-1,2300.0,-1,,6519495.0
-1,35,-1,6,-1,0,2.0,33,272,400.0,271,362.0,1,-1,2.0,272,,,244,-1,,,32,17,-1,-1,-1,-1,-1,238.0,-1,2012.0,144800.0
-1,-1,-1,4,0,0,1.0,-1,273,2655.0,272,2086.0,3,-1,50.0,273,,,245,-1,,,5,67,-1,-1,-1,-1,-1,420.0,-1,,5538330.0
-1,-1,133,5,12,0,2.0,-1,274,4272.0,273,4272.0,2,-1,30.0,274,,,246,-1,,,36,21,33,-1,-1,0,-1,1000.0,-1,,18249984.0
-1,-1,134,0,4,0,1.0,-1,275,2448.0,274,2448.0,7,64,10.0,275,,,247,10,,,18,68,4,-1,-1,0,-1,800.0,-1,,5992704.0
-1,36,-1,6,-1,0,2.0,30,276,616.0,275,616.0,1,-1,4.2,276,,,248,-1,,,32,-1,-1,-1,-1,-1,-1,436.0,-1,1988.0,379456.0
-1,-1,-1,1,-1,1,0.0,-1,277,3072.0,276,2304.0,6,-1,45.0,277,85.0,60.0,249,-1,65.0,,14,69,-1,-1,-1,-1,-1,9000.0,-1,,7077888.0
-1,-1,-1,1,7,1,0.0,-1,278,,129,,0,-1,100.0,278,,,250,-1,,,15,1,-1,-1,-1,1,-1,5500.0,-1,,
-1,-1,135,0,7,4,2.0,-1,279,1536.0,277,1536.0,3,63,10.0,279,,,251,-1,,,2,35,-1,-1,-1,-1,-1,100.0,-1,,2359296.0
-1,-1,136,0,3,2,0.0,-1,280,2448.0,278,2448.0,6,64,4.0,280,,,252,4,,,18,70,4,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,-1,5,0,0,0.0,-1,281,2169.0,279,2795.0,3,-1,5.0,281,,,253,-1,,,0,8,-1,-1,-1,0,-1,590.0,-1,,6062355.0
-1,-1,137,2,6,1,2.0,-1,282,2538.0,280,2524.0,5,13,32.5,282,,,254,-1,,,0,71,34,19,-1,0,-1,1300.0,-1,,6405912.0
-1,-1,-1,5,-1,0,2.0,-1,283,1100.0,281,1100.0,5,-1,22.0,283,,,255,-1,,,3,61,-1,-1,-1,0,-1,670.0,-1,,1210000.0
-1,-1,-1,4,-1,1,1.0,-1,284,1024.0,282,663.0,2,-1,3.0,284,,,256,-1,,,6,34,-1,-1,-1,1,-1,20.0,-1,,678912.0
-1,-1,-1,1,-1,4,1.0,-1,285,1024.0,283,604.0,2,-1,20.0,285,,,257,-1,,,6,1,-1,-1,-1,1,-1,1600.0,-1,,618496.0
-1,37,-1,6,-1,0,2.0,34,286,616.0,284,616.0,1,-1,3.0,286,,,258,-1,,,32,-1,-1,-1,-1,-1,-1,196.0,-1,1966.0,379456.0
-1,-1,138,0,9,2,0.0,-1,287,1536.0,285,1536.0,4,102,8.0,287,,,-1,16,,,2,24,35,-1,-1,0,-1,600.0,-1,,2359296.0
2,-1,139,5,2,2,1.0,-1,288,2448.0,286,2448.0,5,-1,5.0,288,,,259,-1,,,19,57,4,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,140,0,7,1,0.0,-1,289,2448.0,287,2448.0,4,103,12.0,289,,,260,3,,,19,27,-1,-1,-1,0,-1,550.0,-1,,5992704.0
-1,-1,141,0,16,0,2.0,-1,290,742.0,288,1000.0,4,104,35.0,290,,,261,2,,,24,20,4,-1,-1,0,-1,2000.0,-1,,742000.0
-1,-1,-1,4,6,1,2.0,-1,291,480.0,289,480.0,6,-1,25.0,291,,,262,-1,,,5,22,-1,-1,-1,0,-1,800.0,-1,,230400.0
-1,-1,142,0,13,0,2.0,-1,292,2642.0,290,3144.0,5,105,65.0,292,,,263,3,,,0,20,4,20,-1,0,-1,1000.0,-1,,8306448.0
-1,-1,143,2,10,0,0.0,-1,293,3671.0,291,1632.0,3,1,10.0,293,,,264,-1,,,0,36,-1,-1,-1,1,-1,250.0,-1,,5991072.0
-1,-1,-1,1,-1,0,2.0,-1,294,1100.0,292,1100.0,3,-1,20.0,294,,,265,-1,,,3,1,4,-1,-1,0,-1,1000.0,-1,,1210000.0
-1,-1,144,0,6,0,1.0,-1,295,2546.0,293,2615.0,5,-1,15.0,295,,,266,-1,,,0,36,19,-1,-1,0,-1,1100.0,-1,,6657790.0
-1,-1,145,5,7,0,0.0,-1,296,3888.0,294,2592.0,4,106,15.0,296,,,267,-1,,,12,61,2,21,-1,1,-1,200.0,-1,,10077696.0
-1,38,-1,6,-1,4,2.0,34,297,128.0,295,191.0,1,-1,4.2,297,,,268,-1,,,13,24,36,-1,-1,-1,-1,406.0,-1,2009.0,24448.0
-1,-1,-1,1,-1,1,0.0,-1,298,1595.0,296,2543.0,6,-1,20.0,298,,,269,-1,,,31,15,-1,-1,-1,1,-1,1800.0,-1,,4056085.0
-1,-1,146,0,6,0,1.0,-1,299,694.0,297,1000.0,5,107,25.0,299,,,270,4,,,24,20,4,-1,-1,0,-1,1000.0,-1,,694000.0
-1,-1,-1,4,-1,1,2.0,-1,300,1024.0,298,663.0,2,-1,2.0,300,,,271,-1,,,6,34,-1,-1,-1,1,-1,20.0,-1,,678912.0
-1,-1,-1,1,7,0,0.0,-1,301,,129,,0,108,30.0,301,73.0,,272,-1,25.0,,15,72,-1,-1,-1,1,-1,4000.0,-1,,
-1,-1,-1,1,7,0,0.0,-1,302,1100.0,299,1100.0,3,108,29.0,302,14.0,50.0,273,-1,13.0,,3,24,9,-1,-1,0,-1,2500.0,-1,,1210000.0
-1,39,-1,6,-1,0,1.0,35,303,375.0,300,600.0,1,-1,2.5,303,,,274,-1,,,32,-1,-1,-1,-1,-1,-1,220.0,-1,2012.0,225000.0
-1,-1,147,0,7,4,0.0,-1,304,2448.0,301,2448.0,7,109,15.0,304,,,275,-1,,42.0,19,51,4,-1,-1,0,-1,1100.0,-1,,5992704.0
-1,-1,148,1,0,0,1.0,-1,305,2448.0,302,2448.0,9,3,18.0,305,,,276,-1,,,7,1,37,-1,-1,0,-1,580.0,-1,,5992704.0
-1,-1,149,0,6,4,1.0,-1,306,2448.0,303,2448.0,5,110,12.0,306,,,277,3,,,19,24,9,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,32,0,3,4,0.0,-1,307,2448.0,304,2448.0,6,111,4.0,307,,,278,13,,,19,24,8,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,64,2,-1,3,2.0,-1,308,810.0,305,1080.0,4,-1,9.0,308,,,279,3,,,9,2,0,-1,-1,-1,-1,400.0,-1,,874800.0
-1,-1,-1,1,-1,0,0.0,-1,309,1100.0,306,1100.0,3,-1,30.0,309,,,280,-1,,,3,1,-1,-1,-1,0,-1,450.0,-1,,1210000.0
-1,-1,150,0,4,3,1.0,-1,310,810.0,307,1080.0,4,-1,10.0,310,,,281,2,,,9,27,-1,-1,-1,-1,-1,300.0,-1,,874800.0
-1,40,-1,6,-1,0,1.0,36,311,250.0,308,388.0,1,-1,2.0,311,,,282,-1,,,13,-1,-1,-1,-1,-1,-1,329.0,-1,1997.0,97000.0
-1,-1,151,0,11,0,1.0,-1,312,418.0,309,1000.0,6,112,18.0,312,,,283,7,,,24,32,4,-1,-1,0,-1,750.0,-1,,418000.0
-1,-1,-1,1,3,0,2.0,-1,313,800.0,310,800.0,3,113,80.0,313,,,284,-1,,,2,-1,-1,-1,-1,1,-1,1290.0,-1,,640000.0
-1,-1,152,0,-1,4,2.0,-1,314,2200.0,311,2200.0,2,-1,8.0,314,,,285,-1,,,8,53,-1,-1,-1,0,-1,100.0,-1,,4840000.0
-1,-1,153,0,4,3,2.0,-1,315,810.0,312,1080.0,4,-1,12.0,315,,,286,7,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,874800.0
-1,41,-1,6,-1,0,0.0,37,316,1100.0,313,1100.0,3,-1,90.0,316,,,287,-1,,,3,18,-1,-1,-1,-1,-1,18000.0,-1,1968.0,1210000.0
